city,run_type,nodes,num_vehicles,num_requests,seed,trial,rtv_graph_build_time,percent_serviced,avg_waiting_time,max_waiting_time,avg_detour_factor,max_detour_factor,vmt,total_run_time,solve_time,qubo_build_time,time_min_cost_prep,time_qubo_gen,time_compress,time_quantum_solve,time_decode,time_vehicle_assignment,time_metrics_calc,time_struct_stats,time_total_quantum_block,ilp_num_vars,ilp_num_constraints,ilp_num_integer_vars,ilp_num_nonzero_coeffs,energy_gap,argmin_preservation,condition_number,real_quantum_hardware,K,infeasible_windows,arrival_violations,mean_slack,min_slack,max_slack,p25_slack,median_slack,p75_slack,base_qubo_vars,base_qubo_couplers,base_qubo_graph_density,base_node_density_avg,base_node_density_max,base_node_density_min,base_degree_avg,base_degree_max,base_degree_min,base_qubo_max_abs,base_qubo_min_nonzero_abs,base_qubo_dynamic_range,comp_qubo_vars,comp_qubo_couplers,comp_qubo_graph_density,comp_node_density_avg,comp_node_density_max,comp_node_density_min,comp_degree_avg,comp_degree_max,comp_degree_min,comp_qubo_max_abs,comp_qubo_min_nonzero_abs,comp_qubo_dynamic_range,qubo_logical_qubits,time_greedy_build_candidates,greedy_edges_total,time_greedy_sort,time_greedy_select,time_greedy_total,greedy_sort_work,greedy_assignments,lambda_val,M_val
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3589430000138236,0.3585079000040423,0.0001702000008663,1.650000922381878e-05,0.0001536999916424,,0.3585079000040423,7.399998139590025e-06,2.210000820923597e-05,0.0001678999979048,6.710000161547214e-05,0.3589430000138236,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,20031.32492307692,2.49609050784244,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3679686999967089,0.3675728999951388,0.0001895000023068,2.969999331980944e-05,0.000159800008987,,0.3675728999951388,7.90000194683671e-06,2.5300003471784294e-05,0.0001027000107569,6.92999892635271e-05,0.3679686999967089,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,20031.32492307692,2.49609050784244,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3524413000122877,0.3520648999983677,0.0001732000091578,1.7099999240599573e-05,0.0001561000099172,,0.3520648999983677,7.90000194683671e-06,2.269999822601676e-05,0.0001039999915519,6.790000770706683e-05,0.3524413000122877,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,20031.32492307692,2.49609050784244,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3544151000096462,0.3540689999936148,0.0001495000033173,1.3500000932253895e-05,0.0001360000023851,,0.3540689999936148,7.599999662488699e-06,2.200000744778663e-05,9.849999332800508e-05,6.78000069456175e-05,0.3544151000096462,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,20031.32492307692,2.49609050784244,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3536740999988979,0.3533032999985153,0.0001645000011194,1.679999695625156e-05,0.0001477000041631,,0.3533032999985153,7.800001185387373e-06,2.4900000425986946e-05,0.0001038999907905,6.890000076964498e-05,0.3536740999988979,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,20031.32492307692,2.49609050784244,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3585075000009965,0.3581440999987535,0.0001647000026423,1.679999695625156e-05,0.000147900005686,,0.3581440999987535,7.199996616691351e-06,2.300000051036477e-05,0.0001014000008581,6.659999780822545e-05,0.3585075000009965,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,100000.0,45031.32492307692,2.2206763885100265,,,,,,,,,,,,,,,,,,,,,5000.0,50000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3543991999904392,0.3540314999991096,0.0001708999916445,1.6299993149004877e-05,0.0001545999984955,,0.3540314999991096,6.999995093792677e-06,2.170000516343861e-05,9.929999941959976e-05,6.809999467805028e-05,0.3543991999904392,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,100000.0,45031.32492307692,2.2206763885100265,,,,,,,,,,,,,,,,,,,,,5000.0,50000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3550026000011712,0.3545825000037439,0.0002209999947808,1.6399993910454214e-05,0.0002046000008704,,0.3545825000037439,7.299997378140688e-06,2.2199994418770075e-05,0.0001006999955279,6.78000069456175e-05,0.3550026000011712,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,100000.0,45031.32492307692,2.2206763885100265,,,,,,,,,,,,,,,,,,,,,5000.0,50000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3540120999969076,0.353643300011754,0.0001690000062808,1.649999467190355e-05,0.0001525000116089,,0.353643300011754,7.599999662488699e-06,2.1799991372972727e-05,0.0001018000039039,6.78999931551516e-05,0.3540120999969076,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,100000.0,45031.32492307692,2.2206763885100265,,,,,,,,,,,,,,,,,,,,,5000.0,50000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3550048999895807,0.3546439000056125,0.000161099989782,1.6099991626106203e-05,0.0001449999981559,,0.3546439000056125,7.499998901039362e-06,2.36999912885949e-05,0.0001022000069497,6.599999323952943e-05,0.3550048999895807,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,100000.0,45031.32492307692,2.2206763885100265,,,,,,,,,,,,,,,,,,,,,5000.0,50000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3469481999927666,0.3465668999997433,0.0001684999879216,1.649999467190355e-05,0.0001519999932497,,0.3465668999997433,8.600007276982069e-06,2.5699991965666413e-05,0.0001075000036507,7.019999611657113e-05,0.3469481999927666,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,40000.0,10031.324923076923,3.987509158234976,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3476764999941224,0.3471896999981254,0.0002802999952109,1.6599995433352888e-05,0.0002636999997776,,0.3471896999981254,7.299997378140688e-06,2.1800005924887955e-05,0.0001077999913832,6.900000153109431e-05,0.3476764999941224,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,40000.0,10031.324923076923,3.987509158234976,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3483331000024918,0.3479827999981353,0.000139499999932,1.2599994079209864e-05,0.0001269000058528,,0.3479827999981353,7.700000423938036e-06,2.36000050790608e-05,0.0001080999936675,7.080000068526715e-05,0.3483331000024918,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,40000.0,10031.324923076923,3.987509158234976,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3465182000072673,0.346158700005617,0.0001641999988351,1.650000922381878e-05,0.0001476999896112,,0.346158700005617,6.999995093792677e-06,2.239999594166875e-05,9.99000039882958e-05,6.53000024612993e-05,0.3465182000072673,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,40000.0,10031.324923076923,3.987509158234976,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3459386999893468,0.3455744000093546,0.0001607000012882,1.5300000086426735e-05,0.0001454000012017,,0.3455744000093546,7.299997378140688e-06,2.3200002033263445e-05,0.0001035999885061,6.859999848529696e-05,0.3459386999893468,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,40000.0,10031.324923076923,3.987509158234976,,,,,,,,,,,,,,,,,,,,,10000.0,20000.0
