city,run_type,nodes,num_vehicles,num_requests,seed,trial,rtv_graph_build_time,percent_serviced,avg_waiting_time,max_waiting_time,avg_detour_factor,max_detour_factor,vmt,total_run_time,solve_time,qubo_build_time,time_min_cost_prep,time_qubo_gen,time_compress,time_quantum_solve,time_decode,time_vehicle_assignment,time_metrics_calc,time_struct_stats,time_total_quantum_block,ilp_num_vars,ilp_num_constraints,ilp_num_integer_vars,ilp_num_nonzero_coeffs,energy_gap,argmin_preservation,condition_number,real_quantum_hardware,K,infeasible_windows,arrival_violations,mean_slack,min_slack,max_slack,p25_slack,median_slack,p75_slack,base_qubo_vars,base_qubo_couplers,base_qubo_graph_density,base_node_density_avg,base_node_density_max,base_node_density_min,base_degree_avg,base_degree_max,base_degree_min,base_qubo_max_abs,base_qubo_min_nonzero_abs,base_qubo_dynamic_range,comp_qubo_vars,comp_qubo_couplers,comp_qubo_graph_density,comp_node_density_avg,comp_node_density_max,comp_node_density_min,comp_degree_avg,comp_degree_max,comp_degree_min,comp_qubo_max_abs,comp_qubo_min_nonzero_abs,comp_qubo_dynamic_range,qubo_logical_qubits,time_greedy_build_candidates,greedy_edges_total,time_greedy_sort,time_greedy_select,time_greedy_total,greedy_sort_work,greedy_assignments,lambda_val,M_val,raw_selected_trips,raw_kept_trips,raw_dropped_trips,raw_violation_rate,raw_infeasible_instance,base_qubo_logical_qubits,ilp_num_binary_vars,ilp_num_continuous_vars
32_Phoenix_City,Classical,15324,5,5,50545,4,0.1102047999738715,100.0,393.3048307692308,1402.3418461538463,3.443642584712383,7.416780292700661,1147.256,0.0255938000045716,0.0254721000092104,,,,,,,,,,,68.0,10.0,68.0,172.0,,,,,,0,5,2190.2,1341.0,3262.0,1890.0,2187.0,2271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50545,4,0.1102047999738715,100.0,381.5796615384616,993.0292307692308,2.5099345313024304,2.857340798304221,1402.3901538461537,0.349319800036028,0.3481580999796279,0.0001540000084787,1.3599987141788006e-05,0.0001404000213369,,0.3481580999796279,7.099995855242014e-06,0.0002381000085733,8.139997953549027e-05,8.480000542476773e-05,0.349319800036028,,,,,,,,0.0,,0,5,2190.2,1341.0,3262.0,1890.0,2187.0,2271.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22674.020307692303,2.205166940908013,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,3.0,3.0,0.5,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50546,5,0.1119119999930262,100.0,192.66467692307688,603.1452307692307,1.48341284555375,1.7864407319566438,1797.8606153846154,0.0002144000027328,8.590001380071044e-05,,,,,,,,,,,,,,,,,,,,0,5,3066.6,1826.0,4647.0,2038.0,3226.0,3596.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.330002073198557e-05,39.0,8.800008799880743e-06,1.999997766688466e-05,6.210000719875097e-05,167.5943639112763,3.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50546,5,0.1119119999930262,100.0,192.66467692307688,603.1452307692307,1.48341284555375,1.7864407319566438,1797.8606153846154,0.0229821000248193,0.0228316999855451,,,,,,,,,,,44.0,10.0,44.0,105.0,,,,,,0,5,3066.6,1826.0,4647.0,2038.0,3226.0,3596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50546,5,0.1119119999930262,60.0,45.70758974358978,137.12276923076934,1.6901986312560928,2.013026608883864,1362.840923076923,0.346732499951031,0.3456015000119805,0.0001547999563626,1.3599987141788006e-05,0.0001411999692209,,0.3456015000119805,7.099995855242014e-06,0.0001742999884299,3.6999990697950125e-05,8.539995178580284e-05,0.346732499951031,,,,,,,,0.0,,0,5,3066.6,1826.0,4647.0,2038.0,3226.0,3596.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22730.704,2.199667902938686,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,3.0,3.0,0.5,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50547,6,0.1117861999664455,100.0,449.6992615384616,1646.0683076923078,1.150514088701473,1.4819827350318422,1149.2953846153844,0.0001759000006131,4.8600020818412304e-05,,,,,,,,,,,,,,,,,,,,0,5,3740.8,3014.0,4486.0,3043.0,3905.0,4256.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.799996243789792e-05,61.0,5.599984433501959e-06,1.1299969628453256e-05,3.4899916499853134e-05,304.23818214564824,3.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50547,6,0.1117861999664455,100.0,10.150030769230762,50.75015384615381,1.16566297970107,1.213610929438267,1126.855692307692,0.0245227999985218,0.0243688999908044,,,,,,,,,,,66.0,10.0,66.0,166.0,,,,,,0,5,3740.8,3014.0,4486.0,3043.0,3905.0,4256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50547,6,0.1117861999664455,80.0,0.0,0.0,1.3039330560508244,1.6284211584875303,1026.5532307692306,0.3474414000520482,0.3464486000011675,0.0001365000498481,1.0800024028867485e-05,0.0001257000258192,,0.3464486000011675,6.800051778554916e-06,0.000164900033269,5.569995846599341e-05,8.460000390186906e-05,0.3474414000520482,,,,,,,,0.0,,0,5,3740.8,3014.0,4486.0,3043.0,3905.0,4256.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22657.388,2.206785707160949,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,3.0,3.0,0.5,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50548,7,0.111869000014849,100.0,230.41778461538456,657.4464615384613,1.3545416955719718,1.4820383131563075,1702.234769230769,0.0002102000289596,8.070003241300583e-05,,,,,,,,,,,,,,,,,,,,0,4,3544.4,2528.0,4555.0,2720.0,3628.0,4291.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.9899954572319984e-05,52.0,8.899951353669167e-06,1.0700023267418146e-05,5.94999291934073e-05,246.4385618977473,3.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50548,7,0.111869000014849,100.0,488.66516923076927,1676.052923076923,1.526305382189106,2.305979014696435,1652.4304615384617,0.0274459000211209,0.0273278999957256,,,,,,,,,,,57.0,10.0,57.0,141.0,,,,,,0,4,3544.4,2528.0,4555.0,2720.0,3628.0,4291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50548,7,0.111869000014849,80.0,478.0948461538461,1676.052923076923,1.4943577218693789,1.5584330269838502,1499.230461538462,0.3453822000301443,0.3442067999858409,0.0001654000370763,1.5400000847876072e-05,0.0001500000362284,,0.3442067999858409,6.699992809444666e-06,0.0002192999818362,7.650000043213367e-05,9.109999518841504e-05,0.3453822000301443,,,,,,,,0.0,,0,4,3544.4,2528.0,4555.0,2720.0,3628.0,4291.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22697.040615384616,2.20293036644208,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,2.0,4.0,0.6666666666666666,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50549,8,0.0572666000225581,20.0,1337.492923076923,1337.492923076923,4.6659798338246095,4.6659798338246095,301.0030769230769,5.000003147870302e-05,1.8300022929906845e-05,,,,,,,,,,,,,,,,,,,,0,4,2420.8,1261.0,3606.0,1442.0,2571.0,3224.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.100023604929447e-06,1.0,1.5999539755284786e-06,3.00002284348011e-06,7.700000423938036e-06,0.0,1.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50549,8,0.0572666000225581,20.0,1337.492923076923,1337.492923076923,4.6659798338246095,4.6659798338246095,301.0030769230769,0.0165474000386893,0.0165067000198178,,,,,,,,,,,6.0,10.0,6.0,7.0,,,,,,0,4,2420.8,1261.0,3606.0,1442.0,2571.0,3224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50549,8,0.0572666000225581,20.0,1337.492923076923,1337.492923076923,4.6659798338246095,4.6659798338246095,301.0030769230769,0.0089547999668866,0.0083109999541193,6.940000457689166e-05,4.499976057559252e-06,6.490002851933241e-05,,0.0083109999541193,1.600012183189392e-06,5.0099974032491446e-05,1.360004534944892e-05,4.259997513145208e-05,0.0089547999668866,,,,,,,,0.0,,0,4,2420.8,1261.0,3606.0,1442.0,2571.0,3224.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2198.996923076923,2198.996923076923,1.0,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,1.0,1.0,0.0,0.0,0.0,1.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50550,9,0.111357300018426,100.0,38.25421538461537,191.2710769230769,1.4468649598495198,1.898270195688904,1328.986769230769,0.0002047000452876,7.529999129474163e-05,,,,,,,,,,,,,,,,,,,,0,5,2477.2,1502.0,3704.0,1659.0,1819.0,3702.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.809999907389283e-05,57.0,5.600042641162872e-06,1.2100033927708864e-05,5.580007564276457e-05,278.3559659302772,3.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50550,9,0.111357300018426,100.0,38.25421538461537,191.2710769230769,1.432422309657239,1.853127924394521,1321.2870769230765,0.0246990000014193,0.0245434999815188,,,,,,,,,,,62.0,10.0,62.0,155.0,,,,,,0,5,2477.2,1502.0,3704.0,1659.0,1819.0,3702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50550,9,0.111357300018426,100.0,227.1796307692308,1135.898153846154,1.712122375139753,2.0,1475.4818461538457,0.3467873999616131,0.3455891999765299,0.0001426999806426,1.1499971151351929e-05,0.0001312000094912,,0.3455891999765299,6.999995093792677e-06,0.0002290999982506,7.54999928176403e-05,8.759996853768826e-05,0.3467873999616131,,,,,,,,0.0,,0,5,2477.2,1502.0,3704.0,1659.0,1819.0,3702.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22585.796307692308,2.213780701766576,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,3.0,3.0,0.5,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,5,50551,10,0.1095194999943487,100.0,730.3512615384616,1738.432923076923,1.6881011727723134,2.294395947323849,1185.5784615384612,0.0002106999745592,0.0001121999812312,,,,,,,,,,,,,,,,,,,,0,5,3542.8,2386.0,4426.0,3313.0,3779.0,3810.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.040001658722758e-05,62.0,1.449999399483204e-05,2.979999408125877e-05,8.47000046633184e-05,310.98461940551505,3.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,5,50551,10,0.1095194999943487,100.0,681.9137846153847,1738.432923076923,1.619446665022667,2.4421158828789578,1003.0990769230766,0.0286836000159382,0.0285364000010304,,,,,,,,,,,67.0,10.0,67.0,169.0,,,,,,0,5,3542.8,2386.0,4426.0,3313.0,3779.0,3810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,5,50551,10,0.1095194999943487,100.0,719.4434461538461,1746.5523076923075,1.5552171986061627,1.8885438917626616,1250.0079999999998,0.3464967000181786,0.3453753999783657,0.0001555000199005,1.4899997040629389e-05,0.0001406000228598,,0.3453753999783657,7.399998139590025e-06,0.0002123999875038,6.530003156512976e-05,8.620001608505845e-05,0.3464967000181786,,,,,,,,0.0,,0,5,3542.8,2386.0,4426.0,3313.0,3779.0,3810.0,35.0,60.0,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22598.31507692308,2.21255433556898,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,6.0,3.0,3.0,0.5,1.0,35.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100542,1,0.1730887999874539,100.0,261.36,912.5455384615384,1.3261862308323145,1.7356268479660462,3053.8406153846163,0.0003558999742381,0.0001334999687969,,,,,,,,,,,,,,,,,,,,0,10,2422.2,1494.0,3557.0,1947.5,2306.0,2971.75,,,,,,,,,,,,,,,,,,,,,,,,,,6.799999391660094e-05,225.0,2.139998832717538e-05,2.4500011932104823e-05,0.0001138999941758,1597.6870967821014,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100542,1,0.1730887999874539,100.0,165.9789846153846,912.5455384615384,1.175294681407972,1.684276753254092,2527.315692307692,0.0294634000165388,0.0291989999823272,,,,,,,,,,,235.0,15.0,235.0,641.0,,,,,,0,10,2422.2,1494.0,3557.0,1947.5,2306.0,2971.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100542,1,0.1730887999874539,60.0,44.74856410256408,268.4913846153845,1.4704501011690518,2.418766837955289,2015.5264615384613,1.3697785999975167,1.3682633999851532,0.0003159000189043,3.170000854879618e-05,0.0002842000103555,,1.3682633999851532,1.9400031305849552e-05,0.0003682000096887,6.130000110715628e-05,0.0001805999781936,1.3697785999975167,,,,,,,,0.0,,0,10,2422.2,1494.0,3557.0,1947.5,2306.0,2971.75,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22657.980923076924,2.2067279591128752,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,28.0,7.0,21.0,0.75,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100543,2,0.1715065999887883,70.0,594.9013186813188,1598.9055384615383,1.3971929092615325,1.9456594204521376,1430.9153846153845,0.0002699999604374,0.0001020999625325,,,,,,,,,,,,,,,,,,,,0,9,2540.6,1219.0,4783.0,1375.0,2227.5,3474.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.309999687597156e-05,173.0,1.7199956346303225e-05,1.5400059055536985e-05,8.570001227781177e-05,1156.6447209383173,4.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100543,2,0.1715065999887883,100.0,639.803723076923,1598.9055384615383,1.6552439866469943,2.3502398735379355,3522.8218461538454,0.0390093000023625,0.0387468000408262,,,,,,,,,,,183.0,15.0,183.0,492.0,,,,,,0,9,2540.6,1219.0,4783.0,1375.0,2227.5,3474.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100543,2,0.1715065999887883,60.0,213.17656410256407,1210.969846153846,1.666036440223613,1.8863893006394896,2066.675384615384,1.3692230000160637,1.367816700018011,0.0003108999808318,3.15000070258975e-05,0.0002793999738059,,1.367816700018011,2.9399991035461422e-05,0.0002679000026546,8.029997115954757e-05,0.0001682000001892,1.3692230000160637,,,,,,,,0.0,,0,9,2540.6,1219.0,4783.0,1375.0,2227.5,3474.5,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22605.533846153845,2.211847786488224,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,26.0,4.0,22.0,0.8461538461538461,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100544,3,0.1712616999866441,80.0,391.36228846153847,1551.3726153846155,1.6439516804446344,1.844110233134412,2679.3316923076936,0.000284300011117,0.0001217999961227,,,,,,,,,,,,,,,,,,,,0,10,2775.7,1351.0,4494.0,2007.5,2720.5,3570.75,,,,,,,,,,,,,,,,,,,,,,,,,,6.2700011767447e-05,201.0,1.969997538253665e-05,2.0300038158893585e-05,0.0001027000253088,1391.1681273713195,4.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100544,3,0.1712616999866441,100.0,627.9377076923078,1739.6492307692306,1.5558720015909269,2.7805468965626416,2574.34,0.0290620999876409,0.028813800017815,,,,,,,,,,,211.0,15.0,211.0,572.0,,,,,,0,10,2775.7,1351.0,4494.0,2007.5,2720.5,3570.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100544,3,0.1712616999866441,60.0,582.8011794871795,1551.3726153846155,2.7021747489981136,5.043715094292369,1709.9852307692306,1.3620332999853415,1.3603770000045188,0.0003120999899692,3.4100026823580265e-05,0.0002779999631457,,1.3603770000045188,2.3100001271814108e-05,0.0003658999921754,7.730000652372837e-05,0.0001787999644875,1.3620332999853415,,,,,,,,0.0,,0,10,2775.7,1351.0,4494.0,2007.5,2720.5,3570.75,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22648.704307692307,2.2076318062494296,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,28.0,7.0,21.0,0.75,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100545,4,0.1458077999996021,80.0,194.17238461538463,608.2747692307694,1.5305160541712215,2.493884168055593,2395.081846153846,0.0002818999928422,8.9599983766675e-05,,,,,,,,,,,,,,,,,,,,0,9,2737.2,1248.0,4459.0,2418.75,2582.0,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.780001472681761e-05,122.0,1.1500029359012842e-05,1.309998333454132e-05,7.240002742037177e-05,745.7893978800745,4.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100545,4,0.1458077999996021,80.0,194.17238461538463,608.2747692307694,1.5305160541712215,2.493884168055593,2395.0818461538465,0.0409758000168949,0.0407657999894581,,,,,,,,,,,132.0,15.0,132.0,345.0,,,,,,0,9,2737.2,1248.0,4459.0,2418.75,2582.0,3123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100545,4,0.1458077999996021,60.0,27.45261538461538,164.71569230769228,2.119874841895366,3.091281421184661,2120.5021538461533,1.3634832000243478,1.3620420999941416,0.0003187000402249,2.8699985705316067e-05,0.0002900000545196,,1.3620420999941416,2.2799998987466097e-05,0.0002468000166118,7.690000347793102e-05,0.0001768000074662,1.3634832000243478,,,,,,,,0.0,,0,9,2737.2,1248.0,4459.0,2418.75,2582.0,3123.0,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22549.92461538461,2.217302312659957,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,28.0,6.0,22.0,0.7857142857142857,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100546,5,0.1721434000064619,90.0,644.8392136752136,1334.1458461538462,1.5423929259624989,2.01206005255327,3508.000923076924,0.0003461000160314,0.0001413999707438,,,,,,,,,,,,,,,,,,,,0,8,3162.7,2006.0,4508.0,2535.75,3023.0,3932.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.859995821490884e-05,147.0,1.3199925888329744e-05,2.200005110353232e-05,0.0001137999352067,941.9486568635256,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100546,5,0.1721434000064619,90.0,655.3921025641025,1334.1458461538462,1.3186870005193334,1.997510665770701,3008.888615384615,0.0288113999995403,0.0285600000061094,,,,,,,,,,,157.0,15.0,157.0,416.0,,,,,,0,8,3162.7,2006.0,4508.0,2535.75,3023.0,3932.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100546,5,0.1721434000064619,60.0,571.700564102564,1690.4726153846154,2.799566731804129,6.580557797974011,2808.1800000000003,1.3412076000240631,1.33973629999673,0.0002923000138252,2.8699985705316067e-05,0.0002636000281199,,1.33973629999673,2.0099978428334e-05,0.0003192999865859,7.559999357908964e-05,0.000170600018464,1.3412076000240631,,,,,,,,0.0,,0,8,3162.7,2006.0,4508.0,2535.75,3023.0,3932.5,142.0,264.0,0.0263709919089002,0.0527419838178004,0.0567375886524822,0.0283687943262411,7.436619718309859,8.0,4.0,50000.0,22655.50769230769,2.2069688606879767,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,27.0,7.0,20.0,0.7407407407407407,1.0,142.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100547,6,0.1735941999941133,100.0,238.91267692307693,1705.5003076923076,1.2208616439953952,2.140516660546928,3101.381230769231,0.0003790000337176,0.0001353999832645,,,,,,,,,,,,,,,,,,,,0,9,2568.8,1283.0,4123.0,1550.0,2667.5,3134.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.269997149705887e-05,208.0,2.039992250502109e-05,1.49000552482903e-05,0.0001079999492503,1448.7725498027498,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100547,6,0.1735941999941133,100.0,238.91267692307693,1705.5003076923076,1.2089052079887557,2.140516660546928,3056.0667692307693,0.0341327999485656,0.0338689999771304,,,,,,,,,,,218.0,15.0,218.0,591.0,,,,,,0,9,2568.8,1283.0,4123.0,1550.0,2667.5,3134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100547,6,0.1735941999941133,90.0,105.27319658119654,717.2615384615383,1.5747643452409954,2.078743666993894,4338.537230769231,1.361799800011795,1.3599074000376277,0.000321100000292,3.589998232200742e-05,0.00028520001797,,1.3599074000376277,2.209999365732073e-05,0.0003513999981805,0.0001274000387638,0.0002082000137306,1.361799800011795,,,,,,,,0.0,,0,9,2568.8,1283.0,4123.0,1550.0,2667.5,3134.5,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22613.07323076923,2.2111103382430053,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,26.0,5.0,21.0,0.8076923076923077,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100548,7,0.1792454000096768,100.0,477.5879076923078,1670.1140000000005,1.6152448772114931,2.4102387371948435,4585.326923076925,0.0014849000144749,0.0010889000259339,,,,,,,,,,,,,,,,,,,,0,10,2957.6,1475.0,3832.0,2047.25,3369.0,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004298000130802,264.0,0.0002793000312522,0.0002748999977484,0.0009840000420808,1940.9822450233792,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100548,7,0.1792454000096768,100.0,462.7836615384616,1411.4958461538463,1.332877723555138,1.8249464066028904,3860.782615384616,0.0318779000081121,0.0315923999878577,,,,,,,,,,,274.0,15.0,274.0,753.0,,,,,,0,10,2957.6,1475.0,3832.0,2047.25,3369.0,3719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100548,7,0.1792454000096768,80.0,299.67742307692305,1411.4958461538463,1.5736059858900444,1.6658026299205977,4014.333076923078,1.3552428999682888,1.3535927000339143,0.0003003999590873,3.3599964808672667e-05,0.0002667999942786,,1.3535927000339143,2.0499981474131342e-05,0.0003652999876067,0.0001219999976456,0.0001752999960444,1.3552428999682888,,,,,,,,0.0,,0,10,2957.6,1475.0,3832.0,2047.25,3369.0,3719.0,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22615.48384615385,2.210874652964958,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,28.0,5.0,23.0,0.8214285714285714,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100549,8,0.1502490999992005,100.0,282.7924,982.9267692307692,3.0239119965010026,9.609459096471245,2718.2944615384613,0.0003781000268645,0.0001492999726906,,,,,,,,,,,,,,,,,,,,0,10,3777.1,1673.0,4773.0,3515.75,4106.5,4391.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.18000005185604e-05,221.0,1.92999723367393e-05,1.4699995517730711e-05,0.000125799968373,1561.9811735847318,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100549,8,0.1502490999992005,100.0,236.45440000000008,982.9267692307692,1.5179616030248095,2.22407018573948,2545.4079999999994,0.0334167000255547,0.0331385000026784,,,,,,,,,,,231.0,15.0,231.0,629.0,,,,,,0,10,3777.1,1673.0,4773.0,3515.75,4106.5,4391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100549,8,0.1502490999992005,80.0,143.15842307692304,555.8707692307689,3.993466395967752,11.56153258006966,2746.960615384616,1.35831469995901,1.356597700039856,0.0003321999683976,3.920000744983554e-05,0.0002929999609477,,1.356597700039856,2.2300053387880325e-05,0.0003971999976783,0.0001117000356316,0.0001779999583959,1.35831469995901,,,,,,,,0.0,,0,10,3777.1,1673.0,4773.0,3515.75,4106.5,4391.0,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22535.01476923077,2.218769346815332,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,28.0,6.0,22.0,0.7857142857142857,1.0,145.0,,
32_Phoenix_City,ClassicalGreedy,15324,5,10,100550,9,0.1610426999977789,90.0,144.696170940171,715.2160000000003,1.9644066081547973,4.473609664525208,2424.7804615384616,0.0003444000030867,0.0001288999919779,,,,,,,,,,,,,,,,,,,,0,10,2960.2,2194.0,4174.0,2399.0,2925.5,3475.5,,,,,,,,,,,,,,,,,,,,,,,,,,6.539997411891818e-05,228.0,2.099998528137803e-05,2.3800006601959467e-05,0.0001101999660022,1622.5064597408152,5.0,,,,,,,,,,
32_Phoenix_City,Classical,15324,5,10,100550,9,0.1610426999977789,100.0,432.4328307692309,1786.2586153846155,1.5136206575200066,2.687141542913414,2529.673692307692,0.0375132999615743,0.0372275999980047,,,,,,,,,,,238.0,15.0,238.0,649.0,,,,,,0,10,2960.2,2194.0,4174.0,2399.0,2925.5,3475.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
32_Phoenix_City,Quantum,15324,5,10,100550,9,0.1610426999977789,60.0,199.9769743589744,1194.6123076923077,2.374620544973009,5.503551365943581,1651.5826153846149,1.3593260999768972,1.3573514000163414,0.0003123999922536,3.679998917505145e-05,0.0002756000030785,,1.3573514000163414,2.089998451992869e-05,0.0004205000004731,7.399998139590025e-05,0.0001807999797165,1.3593260999768972,,,,,,,,0.0,,0,10,2960.2,2194.0,4174.0,2399.0,2925.5,3475.5,145.0,270.0,0.0258620689655172,0.0517241379310344,0.0555555555555555,0.0277777777777777,7.448275862068965,8.0,4.0,50000.0,22593.98169230769,2.212978689675708,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0,30.0,7.0,23.0,0.7666666666666667,1.0,145.0,,
