seed,trial,num_vehicles,num_requests,real_quantum_hardware,request_id,served,slack,detour_factor
402044,3,20,40,0,1,1,3008.0,2.322514915900529
402044,3,20,40,0,2,0,3119.0,
402044,3,20,40,0,3,1,1994.0,1.3554515840385524
402044,3,20,40,0,4,0,2759.0,
402044,3,20,40,0,5,1,4709.0,2.0188335504487815
402044,3,20,40,0,6,1,3157.0,1.3329497233456786
402044,3,20,40,0,7,1,2329.0,1.4992009818098222
402044,3,20,40,0,8,1,2444.0,1.69898029045933
402044,3,20,40,0,9,0,1462.0,
402044,3,20,40,0,10,0,1280.0,
402044,3,20,40,0,11,0,4641.0,
402044,3,20,40,0,12,1,1234.0,1.3554515840385524
402044,3,20,40,0,13,0,4548.0,
402044,3,20,40,0,14,1,2738.0,1.4992009818098222
402044,3,20,40,0,15,1,4699.0,1.0458529788636899
402044,3,20,40,0,16,1,2636.0,2.2444732232698534
402044,3,20,40,0,17,1,4158.0,2.322514915900529
402044,3,20,40,0,18,1,2856.0,1.775298273838989
402044,3,20,40,0,19,1,4558.0,1.558746198451396
402044,3,20,40,0,20,1,2740.0,1.775298273838989
402044,3,20,40,0,21,1,1283.0,3.0699933477629204
402044,3,20,40,0,22,1,4697.0,2.0414708574734806
402044,3,20,40,0,23,1,1756.0,2.2444732232698534
402044,3,20,40,0,24,1,2852.0,1.2819841582904086
402044,3,20,40,0,25,1,3267.0,1.558746198451396
402044,3,20,40,0,26,1,3714.0,3.918439759266281
402044,3,20,40,0,27,1,3049.0,2.0188335504487815
402044,3,20,40,0,28,1,1398.0,3.0699933477629204
402044,3,20,40,0,29,1,4550.0,1.0458529788636899
402044,3,20,40,0,30,1,3740.0,1.190025668235785
402044,3,20,40,0,31,1,3215.0,1.3329497233456786
402044,3,20,40,0,32,1,1591.0,2.0414708574734806
402044,3,20,40,0,33,1,4195.0,1.69898029045933
402044,3,20,40,0,34,1,1757.0,1.2819841582904086
402044,3,20,40,0,35,0,4395.0,
402044,3,20,40,0,36,1,3243.0,2.0465496827808063
402044,3,20,40,0,37,0,2127.0,
402044,3,20,40,0,38,1,2365.0,3.918439759266281
402044,3,20,40,0,39,1,4273.0,2.0465496827808063
402044,3,20,40,0,40,1,2423.0,1.190025668235785
402045,4,20,40,0,1,0,3664.0,
402045,4,20,40,0,2,1,3164.0,1.3385360010814933
402045,4,20,40,0,3,1,3607.0,1.434953740357862
402045,4,20,40,0,4,1,2552.0,1.3385360010814933
402045,4,20,40,0,5,1,2112.0,1.7832768641153687
402045,4,20,40,0,6,1,1320.0,1.4601642000558153
402045,4,20,40,0,7,0,2695.0,
402045,4,20,40,0,8,1,3864.0,2.0734108067893757
402045,4,20,40,0,9,1,4473.0,2.2082697320169937
402045,4,20,40,0,10,1,4258.0,1.028456360064809
402045,4,20,40,0,11,1,2985.0,1.028456360064809
402045,4,20,40,0,12,1,2323.0,1.2697795815172552
402045,4,20,40,0,13,1,3602.0,2.2082697320169937
402045,4,20,40,0,14,1,4501.0,1.7832768641153687
402045,4,20,40,0,15,1,4329.0,1.7523379654072178
402045,4,20,40,0,16,1,4699.0,1.3309647470374537
402045,4,20,40,0,17,1,4553.0,2.4149415878246607
402045,4,20,40,0,18,1,3094.0,1.6310340300855781
402045,4,20,40,0,19,1,1433.0,2.0093165552609658
402045,4,20,40,0,20,1,1800.0,1.7523379654072178
402045,4,20,40,0,21,0,3110.0,
402045,4,20,40,0,22,1,2212.0,2.4149415878246607
402045,4,20,40,0,23,1,2374.0,1.434953740357862
402045,4,20,40,0,24,1,2641.0,3.124191832945882
402045,4,20,40,0,25,1,1322.0,1.57368474469702
402045,4,20,40,0,26,1,1759.0,2.3495511894485928
402045,4,20,40,0,27,1,3754.0,1.3111922748371294
402045,4,20,40,0,28,1,2068.0,1.3354068233340561
402045,4,20,40,0,29,1,3374.0,1.3111922748371294
402045,4,20,40,0,30,1,4731.0,2.0093165552609658
402045,4,20,40,0,31,1,3285.0,1.4601642000558153
402045,4,20,40,0,32,1,2453.0,2.3495511894485928
402045,4,20,40,0,33,1,2899.0,2.0734108067893757
402045,4,20,40,0,34,1,4346.0,3.124191832945882
402045,4,20,40,0,35,1,3552.0,1.3309647470374537
402045,4,20,40,0,36,1,2841.0,1.6310340300855781
402045,4,20,40,0,37,1,3990.0,1.3354068233340561
402045,4,20,40,0,38,1,4215.0,1.2697795815172552
402045,4,20,40,0,39,0,2048.0,
402045,4,20,40,0,40,1,1337.0,1.57368474469702
402046,5,20,40,0,1,1,2504.0,1.738373488469904
402046,5,20,40,0,2,1,4676.0,1.4378493395871992
402046,5,20,40,0,3,1,1461.0,1.55332929273973
402046,5,20,40,0,4,1,4245.0,1.4042274937150794
402046,5,20,40,0,5,1,2035.0,1.5594072622719466
402046,5,20,40,0,6,1,1914.0,1.6149744749611714
402046,5,20,40,0,7,1,1262.0,1.6302627242315226
402046,5,20,40,0,8,1,2591.0,1.4123362001223743
402046,5,20,40,0,9,1,3974.0,1.3874642639193018
402046,5,20,40,0,10,1,3776.0,1.1842834638478568
402046,5,20,40,0,11,1,2952.0,1.1842834638478568
402046,5,20,40,0,12,1,1666.0,1.4378493395871992
402046,5,20,40,0,13,1,4147.0,1.630981710897956
402046,5,20,40,0,14,1,1250.0,1.4042274937150794
402046,5,20,40,0,15,1,1837.0,1.4377365385824925
402046,5,20,40,0,16,1,3513.0,1.9870470336838046
402046,5,20,40,0,17,1,2783.0,1.2585657499669256
402046,5,20,40,0,18,1,2367.0,1.4377365385824925
402046,5,20,40,0,19,1,3643.0,1.3874642639193018
402046,5,20,40,0,20,1,4118.0,1.4538793494330544
402046,5,20,40,0,21,1,1563.0,1.8155541108786697
402046,5,20,40,0,22,1,2630.0,1.2585657499669256
402046,5,20,40,0,23,1,2456.0,1.2127542518370824
402046,5,20,40,0,24,1,1666.0,1.5594072622719466
402046,5,20,40,0,25,1,1919.0,1.4417075291321337
402046,5,20,40,0,26,1,4383.0,1.8155541108786697
402046,5,20,40,0,27,1,2400.0,1.9870470336838046
402046,5,20,40,0,28,1,2694.0,1.2127542518370824
402046,5,20,40,0,29,1,3413.0,1.630981710897956
402046,5,20,40,0,30,1,1257.0,1.5907276052819417
402046,5,20,40,0,31,1,3089.0,1.6149744749611714
402046,5,20,40,0,32,1,1738.0,1.55332929273973
402046,5,20,40,0,33,1,3756.0,1.4123362001223743
402046,5,20,40,0,34,1,2592.0,1.5907276052819417
402046,5,20,40,0,35,1,4676.0,1.6050597975029135
402046,5,20,40,0,36,1,2083.0,1.6302627242315226
402046,5,20,40,0,37,1,3552.0,1.6050597975029135
402046,5,20,40,0,38,1,1242.0,1.4538793494330544
402046,5,20,40,0,39,1,2354.0,1.738373488469904
402046,5,20,40,0,40,1,3651.0,1.4417075291321337
402047,6,20,40,0,1,1,2773.0,1.127108682045097
402047,6,20,40,0,2,1,3360.0,1.2250112483551934
402047,6,20,40,0,3,1,4060.0,1.350014568072043
402047,6,20,40,0,4,1,3086.0,1.7022925589770614
402047,6,20,40,0,5,1,2649.0,1.3655375224322448
402047,6,20,40,0,6,1,2347.0,1.396286446310075
402047,6,20,40,0,7,1,3849.0,1.3655375224322448
402047,6,20,40,0,8,1,3600.0,1.4941801830493573
402047,6,20,40,0,9,1,3923.0,1.6173553781832006
402047,6,20,40,0,10,1,2101.0,1.5316032382814393
402047,6,20,40,0,11,1,1642.0,1.5316032382814393
402047,6,20,40,0,12,1,3072.0,1.2250112483551934
402047,6,20,40,0,13,1,3916.0,1.6173553781832006
402047,6,20,40,0,14,1,4711.0,1.7022925589770614
402047,6,20,40,0,15,1,2901.0,1.5779255691317378
402047,6,20,40,0,16,1,4280.0,1.5301895293267203
402047,6,20,40,0,17,1,2745.0,1.3783881262441695
402047,6,20,40,0,18,1,2591.0,1.5779255691317378
402047,6,20,40,0,19,1,4750.0,2.464774166256924
402047,6,20,40,0,20,1,4032.0,2.464774166256924
402047,6,20,40,0,21,0,3598.0,
402047,6,20,40,0,22,1,2149.0,1.3783881262441695
402047,6,20,40,0,23,1,4299.0,1.5301895293267203
402047,6,20,40,0,24,1,3888.0,1.9493965660348673
402047,6,20,40,0,25,1,2562.0,1.4138985501898922
402047,6,20,40,0,26,0,2481.0,
402047,6,20,40,0,27,1,2495.0,1.6741244595214593
402047,6,20,40,0,28,1,2771.0,2.0591354586978046
402047,6,20,40,0,29,1,4713.0,1.127108682045097
402047,6,20,40,0,30,1,3523.0,1.838071511912787
402047,6,20,40,0,31,1,3069.0,1.396286446310075
402047,6,20,40,0,32,1,1870.0,1.9493965660348673
402047,6,20,40,0,33,1,1724.0,1.4941801830493573
402047,6,20,40,0,34,0,2964.0,
402047,6,20,40,0,35,1,3114.0,1.838071511912787
402047,6,20,40,0,36,1,2924.0,1.350014568072043
402047,6,20,40,0,37,1,4012.0,2.0591354586978046
402047,6,20,40,0,38,0,3311.0,
402047,6,20,40,0,39,1,1920.0,1.6741244595214593
402047,6,20,40,0,40,1,4787.0,1.4138985501898922
402048,7,20,40,0,1,1,2908.0,1.8106932989011566
402048,7,20,40,0,2,1,1351.0,1.061603579991329
402048,7,20,40,0,3,1,3100.0,1.7062000261832246
402048,7,20,40,0,4,1,4008.0,1.3078784229644467
402048,7,20,40,0,5,1,2494.0,2.0378448550735637
402048,7,20,40,0,6,1,3140.0,1.727515330705213
402048,7,20,40,0,7,1,3846.0,1.061603579991329
402048,7,20,40,0,8,1,3546.0,1.5109517535090655
402048,7,20,40,0,9,1,4587.0,1.40902298112933
402048,7,20,40,0,10,1,1529.0,1.1562620020391845
402048,7,20,40,0,11,1,1547.0,1.1562620020391845
402048,7,20,40,0,12,1,3375.0,1.2610040092728754
402048,7,20,40,0,13,1,3671.0,1.40902298112933
402048,7,20,40,0,14,1,2271.0,2.0378448550735637
402048,7,20,40,0,15,1,4614.0,1.4623578946052305
402048,7,20,40,0,16,1,1340.0,1.7105483823380978
402048,7,20,40,0,17,1,4654.0,1.1472161894968378
402048,7,20,40,0,18,1,4193.0,1.4623578946052305
402048,7,20,40,0,19,1,3458.0,1.4754614719801236
402048,7,20,40,0,20,1,1768.0,1.8106932989011566
402048,7,20,40,0,21,1,1449.0,3.3932846694474597
402048,7,20,40,0,22,1,4083.0,1.1472161894968378
402048,7,20,40,0,23,1,2609.0,1.4754614719801236
402048,7,20,40,0,24,1,4380.0,3.3932846694474597
402048,7,20,40,0,25,1,3478.0,1.3165901617728257
402048,7,20,40,0,26,1,3978.0,1.1905310687979318
402048,7,20,40,0,27,1,1507.0,1.3078784229644467
402048,7,20,40,0,28,1,3960.0,1.1620562140623152
402048,7,20,40,0,29,1,3146.0,1.1905310687979318
402048,7,20,40,0,30,1,3339.0,2.240855759542325
402048,7,20,40,0,31,1,2237.0,1.727515330705213
402048,7,20,40,0,32,1,1602.0,1.3165901617728257
402048,7,20,40,0,33,1,2736.0,1.5109517535090655
402048,7,20,40,0,34,0,4182.0,
402048,7,20,40,0,35,1,2860.0,1.7105483823380978
402048,7,20,40,0,36,1,2993.0,1.7062000261832246
402048,7,20,40,0,37,1,4264.0,1.1620562140623152
402048,7,20,40,0,38,1,1848.0,1.2610040092728754
402048,7,20,40,0,39,0,2237.0,
402048,7,20,40,0,40,1,1268.0,2.240855759542325
402049,8,20,40,0,1,1,3723.0,1.0125524962644044
402049,8,20,40,0,2,1,3205.0,2.291299108106916
402049,8,20,40,0,3,1,3290.0,1.342205626433164
402049,8,20,40,0,4,1,4746.0,1.672080040557416
402049,8,20,40,0,5,1,1622.0,1.2700405773991423
402049,8,20,40,0,6,1,1877.0,1.6371081086375252
402049,8,20,40,0,7,1,4005.0,1.3990175433428238
402049,8,20,40,0,8,1,4286.0,1.4552057795306759
402049,8,20,40,0,9,1,1818.0,1.8524019741460571
402049,8,20,40,0,10,1,1345.0,2.0802044509939983
402049,8,20,40,0,11,1,3983.0,1.6452539201135703
402049,8,20,40,0,12,1,2661.0,2.291299108106916
402049,8,20,40,0,13,1,2350.0,1.4552057795306759
402049,8,20,40,0,14,1,4530.0,1.2700405773991423
402049,8,20,40,0,15,1,2765.0,1.2162752602220215
402049,8,20,40,0,16,1,2553.0,1.790331762853142
402049,8,20,40,0,17,1,2929.0,1.0125524962644044
402049,8,20,40,0,18,1,1241.0,1.158074087769192
402049,8,20,40,0,19,1,2862.0,1.5786693965933571
402049,8,20,40,0,20,1,1738.0,1.2162752602220215
402049,8,20,40,0,21,1,1853.0,2.9561645545537187
402049,8,20,40,0,22,1,3648.0,1.5788313652211872
402049,8,20,40,0,23,1,4255.0,1.790331762853142
402049,8,20,40,0,24,1,1964.0,1.175126738701769
402049,8,20,40,0,25,1,3258.0,1.3990175433428238
402049,8,20,40,0,26,1,1419.0,1.6517391878328158
402049,8,20,40,0,27,1,3504.0,1.158074087769192
402049,8,20,40,0,28,1,3187.0,1.5000908338964576
402049,8,20,40,0,29,1,3330.0,2.0802044509939983
402049,8,20,40,0,30,1,3183.0,1.5786693965933571
402049,8,20,40,0,31,1,3976.0,1.6371081086375252
402049,8,20,40,0,32,1,1378.0,1.5788313652211872
402049,8,20,40,0,33,1,1705.0,1.672080040557416
402049,8,20,40,0,34,1,2022.0,1.175126738701769
402049,8,20,40,0,35,1,2381.0,1.8524019741460571
402049,8,20,40,0,36,1,2003.0,1.6452539201135703
402049,8,20,40,0,37,1,1353.0,1.5000908338964576
402049,8,20,40,0,38,1,1773.0,1.6517391878328158
402049,8,20,40,0,39,1,3662.0,2.9561645545537187
402049,8,20,40,0,40,1,2554.0,1.342205626433164
402050,9,20,40,0,1,1,4689.0,1.4415239404335507
402050,9,20,40,0,2,1,3427.0,1.4981192976976037
402050,9,20,40,0,3,1,2873.0,2.050182254651127
402050,9,20,40,0,4,1,3311.0,1.3333424526697784
402050,9,20,40,0,5,1,3863.0,1.302003896957602
402050,9,20,40,0,6,1,1456.0,1.5978990490077374
402050,9,20,40,0,7,1,2125.0,1.4415239404335507
402050,9,20,40,0,8,1,1361.0,1.5797509787110324
402050,9,20,40,0,9,1,1497.0,1.2857706436404404
402050,9,20,40,0,10,1,2767.0,1.8897778565149101
402050,9,20,40,0,11,1,4039.0,1.8897778565149101
402050,9,20,40,0,12,1,2510.0,1.4981192976976037
402050,9,20,40,0,13,1,3973.0,0.8125753947410143
402050,9,20,40,0,14,1,2863.0,1.3333424526697784
402050,9,20,40,0,15,1,2650.0,0.9426344010268006
402050,9,20,40,0,16,1,1565.0,2.7359940430906096
402050,9,20,40,0,17,1,3986.0,2.1210522640281733
402050,9,20,40,0,18,1,1409.0,1.4156358447513102
402050,9,20,40,0,19,1,3225.0,1.735634987364695
402050,9,20,40,0,20,1,1702.0,1.4156358447513102
402050,9,20,40,0,21,1,1818.0,1.1073894280227778
402050,9,20,40,0,22,1,2527.0,1.714651316203029
402050,9,20,40,0,23,1,3728.0,1.7341682654106834
402050,9,20,40,0,24,1,3455.0,0.9426344010268006
402050,9,20,40,0,25,1,2638.0,2.1210522640281733
402050,9,20,40,0,26,1,3545.0,1.1073894280227778
402050,9,20,40,0,27,1,4023.0,1.471615372104228
402050,9,20,40,0,28,1,4534.0,1.7341682654106834
402050,9,20,40,0,29,1,3072.0,1.471615372104228
402050,9,20,40,0,30,1,2447.0,1.735634987364695
402050,9,20,40,0,31,1,3020.0,2.7359940430906096
402050,9,20,40,0,32,1,2626.0,0.8125753947410143
402050,9,20,40,0,33,1,3826.0,1.714651316203029
402050,9,20,40,0,34,1,1717.0,1.1621512400768128
402050,9,20,40,0,35,1,1961.0,1.2857706436404404
402050,9,20,40,0,36,1,4040.0,2.050182254651127
402050,9,20,40,0,37,1,3349.0,1.5978990490077374
402050,9,20,40,0,38,1,1568.0,1.1621512400768128
402050,9,20,40,0,39,1,4392.0,1.5797509787110324
402050,9,20,40,0,40,1,2469.0,1.302003896957602
402051,10,20,40,0,1,1,2127.0,3.167131004034407
402051,10,20,40,0,2,1,3065.0,1.5653347630746943
402051,10,20,40,0,3,1,4302.0,2.9308856538190216
402051,10,20,40,0,4,1,2405.0,1.4026886164203454
402051,10,20,40,0,5,1,4704.0,1.8126579054199272
402051,10,20,40,0,6,1,4569.0,1.0670220741860406
402051,10,20,40,0,7,1,3193.0,1.5483674919590094
402051,10,20,40,0,8,1,1275.0,1.526631126990541
402051,10,20,40,0,9,1,2631.0,2.2491901314761136
402051,10,20,40,0,10,1,1816.0,0.9216690378140207
402051,10,20,40,0,11,1,2442.0,1.6228752253370697
402051,10,20,40,0,12,1,2023.0,1.5653347630746943
402051,10,20,40,0,13,1,3585.0,2.2491901314761136
402051,10,20,40,0,14,1,1829.0,1.8126579054199272
402051,10,20,40,0,15,1,1455.0,1.1882930801880744
402051,10,20,40,0,16,1,3450.0,1.7598526009507425
402051,10,20,40,0,17,1,4665.0,2.9308856538190216
402051,10,20,40,0,18,1,1266.0,1.1882930801880744
402051,10,20,40,0,19,1,1654.0,3.167131004034407
402051,10,20,40,0,20,0,3938.0,
402051,10,20,40,0,21,1,1595.0,1.828134074034204
402051,10,20,40,0,22,1,2121.0,1.5404306960887038
402051,10,20,40,0,23,1,1930.0,1.5404306960887038
402051,10,20,40,0,24,0,4476.0,
402051,10,20,40,0,25,1,3291.0,1.1774103367364932
402051,10,20,40,0,26,1,1819.0,0.9216690378140207
402051,10,20,40,0,27,1,4515.0,1.7598526009507425
402051,10,20,40,0,28,1,4263.0,2.1483587843466694
402051,10,20,40,0,29,1,3697.0,2.1483587843466694
402051,10,20,40,0,30,1,2737.0,1.0497325324689712
402051,10,20,40,0,31,1,1498.0,1.0670220741860406
402051,10,20,40,0,32,1,3412.0,1.1774103367364932
402051,10,20,40,0,33,1,3260.0,1.526631126990541
402051,10,20,40,0,34,1,3354.0,1.3533453672004332
402051,10,20,40,0,35,1,3796.0,1.5483674919590094
402051,10,20,40,0,36,1,2444.0,1.6228752253370697
402051,10,20,40,0,37,1,4613.0,1.4026886164203454
402051,10,20,40,0,38,1,3053.0,1.3533453672004332
402051,10,20,40,0,39,1,2703.0,1.828134074034204
402051,10,20,40,0,40,1,2171.0,1.0497325324689712
303042,1,30,30,0,1,1,2296.0,1.386471301799169
303042,1,30,30,0,2,1,3689.0,1.455352305813535
303042,1,30,30,0,3,1,1281.0,1.1849752061948915
303042,1,30,30,0,4,1,3609.0,1.440198798183169
303042,1,30,30,0,5,1,3961.0,1.386471301799169
303042,1,30,30,0,6,1,3222.0,2.1545068650610473
303042,1,30,30,0,7,1,3850.0,1.0467999081731134
303042,1,30,30,0,8,1,4312.0,1.587059690931848
303042,1,30,30,0,9,1,2355.0,2.2654908943443144
303042,1,30,30,0,10,1,2590.0,0.8928390171832387
303042,1,30,30,0,11,1,1552.0,1.1849752061948915
303042,1,30,30,0,12,1,2995.0,1.4046926623617024
303042,1,30,30,0,13,1,2302.0,2.2654908943443144
303042,1,30,30,0,14,1,2173.0,1.440198798183169
303042,1,30,30,0,15,1,1655.0,1.2463218532498201
303042,1,30,30,0,16,1,4622.0,1.9833538083375757
303042,1,30,30,0,17,1,2844.0,1.5882905038902386
303042,1,30,30,0,18,1,2263.0,1.1237010695706926
303042,1,30,30,0,19,1,4376.0,1.0680675063025469
303042,1,30,30,0,20,1,4120.0,1.0931788372742426
303042,1,30,30,0,21,1,4370.0,1.455352305813535
303042,1,30,30,0,22,1,1564.0,1.5882905038902386
303042,1,30,30,0,23,1,4451.0,1.9833538083375757
303042,1,30,30,0,24,1,4168.0,1.2463218532498201
303042,1,30,30,0,25,1,3800.0,1.587059690931848
303042,1,30,30,0,26,1,1215.0,0.8928390171832387
303042,1,30,30,0,27,1,4565.0,1.0577541954249314
303042,1,30,30,0,28,1,1599.0,1.4046926623617024
303042,1,30,30,0,29,1,4706.0,1.3713313311694872
303042,1,30,30,0,30,1,2626.0,1.0000017352826343
303043,2,30,30,0,1,1,2548.0,1.2214951668366472
303043,2,30,30,0,2,1,3596.0,1.2960095620960324
303043,2,30,30,0,3,0,3177.0,
303043,2,30,30,0,4,1,3717.0,1.867732202560548
303043,2,30,30,0,5,1,1849.0,1.6134273270349218
303043,2,30,30,0,6,1,4082.0,1.107674955962675
303043,2,30,30,0,7,1,1485.0,1.4956952787853586
303043,2,30,30,0,8,1,3657.0,1.3345041347444215
303043,2,30,30,0,9,1,2598.0,0.9343614700263394
303043,2,30,30,0,10,1,2842.0,7.46454857574835
303043,2,30,30,0,11,1,1762.0,7.46454857574835
303043,2,30,30,0,12,1,3414.0,1.2960095620960324
303043,2,30,30,0,13,1,1772.0,1.4956952787853586
303043,2,30,30,0,14,1,3738.0,1.6134273270349218
303043,2,30,30,0,15,1,4526.0,1.1601497436520474
303043,2,30,30,0,16,0,3684.0,
303043,2,30,30,0,17,1,1908.0,1.4806124746519478
303043,2,30,30,0,18,1,4198.0,2.7795658599585473
303043,2,30,30,0,19,1,1743.0,1.2422419758343535
303043,2,30,30,0,20,1,3303.0,1.9710285907629848
303043,2,30,30,0,21,1,4800.0,1.190868445475807
303043,2,30,30,0,22,1,4740.0,1.190868445475807
303043,2,30,30,0,23,1,3254.0,1.7812952649094163
303043,2,30,30,0,24,1,3377.0,1.1601497436520474
303043,2,30,30,0,25,1,4516.0,1.4806124746519478
303043,2,30,30,0,26,1,3396.0,1.3345041347444215
303043,2,30,30,0,27,1,2920.0,1.107674955962675
303043,2,30,30,0,28,1,2417.0,1.7812952649094163
303043,2,30,30,0,29,1,1379.0,0.9343614700263394
303043,2,30,30,0,30,1,2940.0,1.867732202560548
303044,3,30,30,0,1,1,1910.0,1.2929304716078187
303044,3,30,30,0,2,1,1924.0,1.0380537241927468
303044,3,30,30,0,3,1,3256.0,1.5528835209681127
303044,3,30,30,0,4,1,2540.0,1.554894960098325
303044,3,30,30,0,5,1,3840.0,2.6057365037692235
303044,3,30,30,0,6,1,1832.0,1.5528835209681127
303044,3,30,30,0,7,1,3332.0,1.4493636331930213
303044,3,30,30,0,8,1,3959.0,1.2929304716078187
303044,3,30,30,0,9,1,4211.0,1.387536461546145
303044,3,30,30,0,10,1,3990.0,1.4493636331930213
303044,3,30,30,0,11,1,2707.0,2.167344296281645
303044,3,30,30,0,12,1,3108.0,1.6929013127949033
303044,3,30,30,0,13,1,2267.0,1.4724336212352607
303044,3,30,30,0,14,1,2965.0,2.6057365037692235
303044,3,30,30,0,15,1,4137.0,1.8513601349978912
303044,3,30,30,0,16,1,1972.0,1.3919671084651306
303044,3,30,30,0,17,1,2350.0,0.9518146789683956
303044,3,30,30,0,18,1,1548.0,1.8513601349978912
303044,3,30,30,0,19,1,1893.0,2.167344296281645
303044,3,30,30,0,20,1,2437.0,1.3919671084651306
303044,3,30,30,0,21,1,1560.0,1.6832133170549828
303044,3,30,30,0,22,1,1802.0,0.9518146789683956
303044,3,30,30,0,23,1,2037.0,1.4724336212352607
303044,3,30,30,0,24,1,4414.0,1.456367118885066
303044,3,30,30,0,25,1,4661.0,1.456367118885066
303044,3,30,30,0,26,1,4604.0,1.6832133170549828
303044,3,30,30,0,27,1,4641.0,1.0528004960841122
303044,3,30,30,0,28,1,3208.0,1.6929013127949033
303044,3,30,30,0,29,1,2109.0,1.387536461546145
303044,3,30,30,0,30,1,2522.0,1.554894960098325
303045,4,30,30,0,1,1,4057.0,1.192240494527449
303045,4,30,30,0,2,1,3098.0,1.8924933625415157
303045,4,30,30,0,3,1,1356.0,1.9482913077908535
303045,4,30,30,0,4,1,1602.0,1.299259307277925
303045,4,30,30,0,5,1,1772.0,1.3831914478734455
303045,4,30,30,0,6,1,3962.0,1.2489962095229654
303045,4,30,30,0,7,1,4245.0,1.3831914478734455
303045,4,30,30,0,8,1,2580.0,0.7566644657557043
303045,4,30,30,0,9,1,1980.0,1.5653294565626699
303045,4,30,30,0,10,1,1269.0,0.7566644657557043
303045,4,30,30,0,11,1,4552.0,1.9482913077908535
303045,4,30,30,0,12,1,3208.0,1.8924933625415157
303045,4,30,30,0,13,1,2021.0,1.5653294565626699
303045,4,30,30,0,14,1,3809.0,1.299259307277925
303045,4,30,30,0,15,1,1253.0,1.4463252304882992
303045,4,30,30,0,16,1,1421.0,1.2489962095229654
303045,4,30,30,0,17,1,3828.0,1.1705877974216965
303045,4,30,30,0,18,1,1323.0,1.4463252304882992
303045,4,30,30,0,19,1,1981.0,1.185616799271869
303045,4,30,30,0,20,1,3222.0,1.2907735997114882
303045,4,30,30,0,21,1,2118.0,1.1970523270242515
303045,4,30,30,0,22,0,1762.0,
303045,4,30,30,0,23,1,2742.0,1.000000795980616
303045,4,30,30,0,24,1,4488.0,0.936961539602372
303045,4,30,30,0,25,1,3113.0,0.936961539602372
303045,4,30,30,0,26,1,4583.0,1.1705877974216965
303045,4,30,30,0,27,1,2393.0,1.3820359461333744
303045,4,30,30,0,28,1,4279.0,1.1970523270242515
303045,4,30,30,0,29,0,3196.0,
303045,4,30,30,0,30,1,4433.0,1.000000795980616
303046,5,30,30,0,1,1,3893.0,3.0477318156306312
303046,5,30,30,0,2,1,1911.0,1.1989092122494687
303046,5,30,30,0,3,1,1644.0,1.1885722282355697
303046,5,30,30,0,4,1,4031.0,3.0477318156306312
303046,5,30,30,0,5,1,3608.0,0.9480606397645643
303046,5,30,30,0,6,1,1512.0,1.2253265632920467
303046,5,30,30,0,7,1,2320.0,1.0638722681707642
303046,5,30,30,0,8,1,3635.0,1.4003011804053571
303046,5,30,30,0,9,1,4518.0,0.9405544249299398
303046,5,30,30,0,10,1,1888.0,1.250214062206783
303046,5,30,30,0,11,1,3520.0,1.250214062206783
303046,5,30,30,0,12,1,4450.0,1.1989092122494687
303046,5,30,30,0,13,1,1697.0,0.9405544249299398
303046,5,30,30,0,14,1,1433.0,0.9480606397645643
303046,5,30,30,0,15,1,1483.0,1.0638722681707642
303046,5,30,30,0,16,1,3227.0,1.1405440384427825
303046,5,30,30,0,17,1,2246.0,1.6509491850636082
303046,5,30,30,0,18,1,2062.0,2.4982767807631427
303046,5,30,30,0,19,1,1339.0,1.8696259831381203
303046,5,30,30,0,20,1,3422.0,2.4982767807631427
303046,5,30,30,0,21,1,2366.0,1.1153938706610846
303046,5,30,30,0,22,1,4286.0,1.185140948677134
303046,5,30,30,0,23,1,3043.0,1.185140948677134
303046,5,30,30,0,24,1,2884.0,1.4003011804053571
303046,5,30,30,0,25,1,2265.0,1.6509491850636082
303046,5,30,30,0,26,1,3795.0,1.1153938706610846
303046,5,30,30,0,27,1,4047.0,1.1840345604808413
303046,5,30,30,0,28,0,4228.0,
303046,5,30,30,0,29,1,4086.0,1.282331297871027
303046,5,30,30,0,30,1,2725.0,1.1885722282355697
303047,6,30,30,0,1,1,4182.0,1.9898404416967794
303047,6,30,30,0,2,1,3219.0,1.8523227546111967
303047,6,30,30,0,3,1,3329.0,1.1875575363056274
303047,6,30,30,0,4,1,2958.0,1.9898404416967794
303047,6,30,30,0,5,1,4446.0,1.5317855022089786
303047,6,30,30,0,6,1,1353.0,1.1875575363056274
303047,6,30,30,0,7,1,4387.0,2.2693620847837477
303047,6,30,30,0,8,1,4670.0,1.4791529115474937
303047,6,30,30,0,9,1,1983.0,2.4689631980394866
303047,6,30,30,0,10,1,2416.0,1.324134121174363
303047,6,30,30,0,11,1,3037.0,1.324134121174363
303047,6,30,30,0,12,1,1471.0,1.8523227546111967
303047,6,30,30,0,13,1,3172.0,1.641016023982737
303047,6,30,30,0,14,1,3845.0,1.5317855022089786
303047,6,30,30,0,15,1,4521.0,1.539012911415921
303047,6,30,30,0,16,1,4149.0,2.2693620847837477
303047,6,30,30,0,17,1,1888.0,1.4752458603009164
303047,6,30,30,0,18,1,4676.0,1.1541554495239141
303047,6,30,30,0,19,1,4662.0,1.115658063806335
303047,6,30,30,0,20,1,4273.0,1.539012911415921
303047,6,30,30,0,21,1,4682.0,1.5677240035256281
303047,6,30,30,0,22,1,3089.0,1.0972954809415738
